1440		997
1441		990
1442		995
1443		903
1444		928
1445		1065
1446		951
1447		1072
1448		986
1449		986
1450		916
1451		942
1452		915
1453		989
1454		943
1455		950
1456		973
1457		946
1458		970
1459		956
1460		899
1461		919
1462		933
1463		941
1464		930
1465		947
1466		953
1467		961
1468		974
1469		1021
1470		967
1471		922
1472		958
1473		896
1474		920
1475		904
1476		945
1477		934
1478		939
1479		974
1480		944
1481		961
1482		955
1483		847
1484		945
1485		955
1486		900
1487		905
1488		910
1489		898
1490		921
1491		869
1492		874
1493		935
1494		901
1495		927
1496		917
1497		897
1498		913
1499		895
1500		903
1501		885
1502		925
1503		887
1504		910
1505		933
1506		986
1507		914
1508		925
1509		937
1510		923
1511		909
1512		973
1513		886
1514		929
1515		918
1516		906
1517		821
1518		893
1519		884
1520		938
1521		919
1522		945
1523		886
1524		863
1525		871
1526		921
1527		883
1528		873
1529		900
1530		932
1531		888
1532		888
1533		904
1534		972
1535		870
1536		956
1537		944
1538		910
1539		933
1540		883
1541		941
1542		892
1543		892
1544		956
1545		936
1546		868
1547		898
1548		903
1549		961
1550		960
1551		921
1552		904
1553		936
1554		893
1555		905
1556		852
1557		951
1558		943
1559		919
1560		935
1561		947
1562		919
1563		844
1564		928
1565		915
1566		929
1567		873
1568		902
1569		919
1570		912
1571		916
1572		885
1573		909
1574		886
1575		932
1576		892
1577		919
1578		953
1579		921
1580		891
1581		929
1582		944
1583		855
1584		941
1585		922
1586		890
1587		864
1588		898
1589		944
1590		884
1591		909
1592		897
1593		947
1594		859
1595		882
1596		906
1597		971
1598		912
1599		919
1600		968
1601		937
1602		941
1603		916
1604		913
1605		937
1606		859
1607		936
1608		965
1609		912
1610		896
1611		939
1612		895
1613		927
1614		916
1615		917
1616		892
1617		943
1618		869
1619		981
1620		929
1621		935
1622		926
1623		897
1624		895
1625		904
1626		877
1627		931
1628		866
1629		925
1630		892
1631		900
1632		905
1633		936
1634		867
1635		916
1636		896
1637		961
1638		872
1639		917
1640		927
1641		884
1642		890
1643		919
1644		882
1645		906
1646		875
1647		869
1648		944
1649		884
1650		875
1651		899
1652		891
1653		910
1654		881
1655		925
1656		894
1657		862
1658		879
1659		784
1660		895
1661		885
1662		866
1663		869
1664		857
1665		875
1666		808
1667		905
1668		874
1669		891
1670		853
1671		826
1672		868
1673		823
1674		871
1675		880
1676		818
1677		832
1678		831
1679		835
1680		870
1681		863
1682		848
1683		837
1684		883
1685		825
1686		832
1687		884
1688		827
1689		835
1690		817
1691		835
1692		813
1693		814
1694		823
1695		813
1696		831
1697		819
1698		814
1699		789
1700		784
1701		864
1702		799
1703		763
1704		829
1705		774
1706		807
1707		836
1708		805
1709		809
1710		769
1711		798
1712		795
1713		784
1714		812
1715		769
1716		798
1717		793
1718		739
1719		732
1720		760
1721		715
1722		690
1723		741
1724		713
1725		791
1726		783
1727		727
1728		717
1729		742
1730		699
1731		743
1732		730
1733		759
1734		732
1735		759
1736		685
1737		712
1738		739
1739		769
1740		729
1741		694
1742		664
1743		692
1744		704
1745		698
1746		687
1747		728
1748		717
1749		718
1750		746
1751		671
1752		668
1753		676
1754		694
1755		681
1756		655
1757		711
1758		674
1759		641
1760		667
1761		637
1762		738
1763		636
1764		697
1765		688
1766		640
1767		664
1768		656
1769		617
1770		670
1771		671
1772		673
1773		660
1774		691
1775		670
1776		664
1777		662
1778		678
1779		614
1780		631
1781		646
1782		664
1783		641
1784		639
1785		652
1786		628
1787		648
1788		681
1789		663
1790		629
1791		640
1792		598
1793		631
1794		640
1795		618
1796		651
1797		597
1798		676
1799		622
1800		633
1801		639
1802		636
1803		634
1804		609
1805		604
1806		657
1807		626
1808		642
1809		636
1810		609
1811		612
1812		617
1813		594
1814		595
1815		588
1816		613
1817		622
1818		632
1819		603
1820		627
1821		632
1822		605
1823		628
1824		575
1825		609
1826		596
1827		532
1828		645
1829		621
1830		598
1831		585
1832		568
1833		557
1834		671
1835		650
1836		609
1837		562
1838		565
1839		592
1840		562
1841		628
1842		538
1843		612
1844		562
1845		586
1846		582
1847		608
1848		608
1849		570
1850		564
1851		504
1852		579
1853		600
1854		575
1855		588
1856		562
1857		602
1858		576
1859		608
1860		581
1861		552
1862		576
1863		561
1864		544
1865		583
1866		566
1867		557
1868		587
1869		586
1870		565
1871		577
1872		555
1873		562
1874		559
1875		593
1876		526
1877		585
1878		556
1879		549
1880		559
1881		544
1882		541
1883		548
1884		560
1885		549
1886		542
1887		527
1888		584
1889		579
1890		583
1891		577
1892		539
1893		595
1894		554
1895		514
1896		515
1897		576
