298	950	4171	20	 014456 	
299	950	4187	20	 014517 	
300	950	4216	20	 014537 	
301	950	4252	20	 014557 	
302	950	4250	20	 014618 	
303	950	4274	20	 014638 	
304	950	4373	20	 014658 	
305	950	4295	20	 014718 	
306	950	4227	20	 014739 	
307	950	4263	20	 014759 	
308	950	4345	20	 014819 	
309	950	4226	20	 014840 	
310	950	4273	20	 014900 	
311	950	4246	20	 014920 	
312	950	4173	20	 014940 	
313	950	4158	20	 015001 	
314	950	4305	20	 015021 	
315	950	4277	20	 015041 	
316	950	4336	20	 015102 	
317	950	4323	20	 015122 	
318	950	4312	20	 015142 	
319	950	4303	20	 015203 	
320	950	4230	20	 015223 	
321	950	4284	20	 015243 	
322	950	4280	20	 015303 	
323	950	4258	20	 015324 	
324	950	4316	20	 015344 	
325	950	4300	20	 015404 	
326	950	4242	20	 015424 	
327	950	4265	20	 015445 	
328	950	4278	20	 015505 	
329	950	4376	20	 015525 	
330	950	4318	20	 015546 	
331	950	4181	20	 015606 	
332	950	4205	20	 015626 	
333	950	4246	20	 015647 	
334	950	4327	20	 015707 	
335	950	4236	20	 015727 	
336	950	4223	20	 015747 	
337	950	4307	20	 015808 	
338	950	4355	20	 015828 	
339	950	4256	20	 015848 	
340	950	4353	20	 015909 	
341	950	4221	20	 015929 	
342	950	4433	20	 015949 	
343	950	4294	20	 020010 	
344	950	4313	20	 020030 	
345	950	4369	20	 020050 	
346	950	4185	20	 020110 	
347	950	4277	20	 020131 	
348	950	4173	20	 020151 	
349	950	4279	20	 020211 	
350	950	4339	20	 020231 	
351	950	4361	20	 020252 	
352	950	4306	20	 020312 	
353	950	4353	20	 020332 	
354	950	4354	20	 020353 	
355	950	4315	20	 020413 	
356	950	4198	20	 020433 	
357	950	4217	20	 020454 	
358	950	4303	20	 020514 	
359	950	4274	20	 020534 	
360	950	4360	20	 020554 	
361	950	4342	20	 020615 	
362	950	4253	20	 020635 	
363	950	4261	20	 020655 	
364	950	4325	20	 020716 	
365	950	4212	20	 020736 	
366	950	4254	20	 020756 	
367	950	4285	20	 020817 	
368	950	4315	20	 020837 	
369	950	4276	20	 020857 	
370	950	4110	20	 020918 	
371	950	4298	20	 020938 	
372	950	4307	20	 020958 	
373	950	4235	20	 021018 	
374	950	4294	20	 021039 	
375	950	4393	20	 021059 	
376	950	4226	20	 021119 	
377	950	4269	20	 021140 	
378	950	4248	20	 021200 	
379	950	4349	20	 021220 	
380	950	4232	20	 021240 	
381	950	4288	20	 021301 	
382	950	4279	20	 021321 	
383	950	4418	20	 021341 	
384	950	4209	20	 021402 	
385	950	4408	20	 021422 	
386	950	4256	20	 021442 	
387	950	4251	20	 021503 	
388	950	4303	20	 021523 	
389	950	4289	20	 021543 	
390	950	4302	20	 021603 	
391	950	4223	20	 021624 	
392	950	4328	20	 021644 	
393	950	4436	20	 021704 	
394	950	4350	20	 021725 	
395	950	4215	20	 021745 	
396	950	4321	20	 021805 	
397	950	4352	20	 021826 	
398	950	4296	20	 021846 	
399	950	4240	20	 021906 	
400	950	4344	20	 021926 	
401	950	4238	20	 021947 	
402	950	4294	20	 022007 	
403	950	4295	20	 022027 	
404	950	4277	20	 022048 	
405	950	4179	20	 022108 	
406	950	4267	20	 022128 	
407	950	4290	20	 022149 	
408	950	4332	20	 022209 	
409	950	4371	20	 022229 	
410	950	4322	20	 022250 	
411	950	4298	20	 022310 	
412	950	4253	20	 022330 	
413	950	4207	20	 022351 	
414	950	4297	20	 022411 	
415	950	4342	20	 022431 	
416	950	4226	20	 022452 	
417	950	4249	20	 022512 	
418	950	4286	20	 022532 	
419	950	4341	20	 022553 	
420	950	4310	20	 022613 	
421	950	4271	20	 022633 	
422	950	4332	20	 022653 	
423	950	4229	20	 022714 	
424	950	4223	20	 022734 	
425	950	4276	20	 022754 	
426	950	4226	20	 022814 	
427	950	4317	20	 022835 	
428	950	4223	20	 022855 	
429	950	4363	20	 022916 	
430	950	4377	20	 022936 	
431	950	4331	20	 022956 	
432	950	4280	20	 023016 	
433	950	4289	20	 023037 	
434	950	4234	20	 023057 	
435	950	4361	20	 023117 	
436	950	4228	20	 023138 	
437	950	4335	20	 023158 	
438	950	4306	20	 023218 	
439	950	4286	20	 023238 	
440	950	4409	20	 023259 	
441	950	4267	20	 023319 	
442	950	4259	20	 023339 	
443	950	4320	20	 023400 	
444	950	4308	20	 023420 	
445	950	4318	20	 023440 	
446	950	4313	20	 023501 	
447	950	4186	20	 023521 	
448	950	4318	20	 023541 	
449	950	4342	20	 023602 	
450	950	4299	20	 023622 	
451	950	4318	20	 023642 	
452	950	4366	20	 023702 	
453	950	4161	20	 023723 	
454	950	4362	20	 023743 	
455	950	4402	20	 023803 	
456	950	4279	20	 023824 	
457	950	4199	20	 023844 	
458	950	4316	20	 023904 	
459	950	4198	20	 023925 	
460	950	4228	20	 023945 	
461	950	4260	20	 024005 	
462	950	4338	20	 024026 	
463	950	4350	20	 024046 	
464	950	4368	20	 024106 	
465	950	4304	20	 024126 	
466	950	4188	20	 024147 	
467	950	4241	20	 024207 	
468	950	4279	20	 024227 	
469	950	4356	20	 024248 	
470	950	4316	20	 024308 	
471	950	4331	20	 024328 	
472	950	4251	20	 024348 	
473	950	4437	20	 024409 	
474	950	4334	20	 024429 	
475	950	4234	20	 024449 	
476	950	4373	20	 024510 	
477	950	4253	20	 024530 	
478	950	4326	20	 024550 	
479	950	4217	20	 024611 	
480	950	4294	20	 024631 	
481	950	4275	20	 024651 	
482	950	4174	20	 024711 	
483	950	4273	20	 024732 	
484	950	4391	20	 024752 	
485	950	4397	20	 024812 	
486	950	4341	20	 024833 	
487	950	4291	20	 024853 	
488	950	4324	20	 024913 	
489	950	4273	20	 024933 	
490	950	4245	20	 024954 	
491	950	4232	20	 025014 	
492	950	4357	20	 025034 	
493	950	4315	20	 025055 	
494	950	4376	20	 025115 	
495	950	4243	20	 025135 	
496	950	4311	20	 025156 	
497	950	4319	20	 025216 	
498	950	4192	20	 025236 	
499	950	4278	20	 025256 	
500	950	4422	20	 025317 	
501	950	4258	20	 025337 	
502	950	4309	20	 025357 	
503	950	4393	20	 025417 	
504	950	4133	20	 025438 	
505	950	4228	20	 025458 	
506	950	4324	20	 025518 	
507	950	4224	20	 025539 	
508	950	4238	20	 025559 	
509	950	4303	20	 025619 	
510	950	4286	20	 025640 	
511	950	4335	20	 025700 	
512	950	4237	20	 025720 	
513	950	4345	20	 025740 	
514	950	4310	20	 025801 	
515	950	4334	20	 025821 	
516	950	4230	20	 025841 	
517	950	4315	20	 025902 	
518	950	4238	20	 025922 	
519	950	4152	20	 025942 	
520	950	4254	20	 030002 	
521	950	4214	20	 030023 	
522	950	4338	20	 030043 	
523	950	4265	20	 030103 	
524	950	4199	20	 030124 	
525	950	4365	20	 030144 	
526	950	4253	20	 030204 	
